ticker,S,K,T,maturity_days,r,sigma,option_type,target_price
MSFT,409.6400146484375,452.5,0.0136986301369863,5,0.04,0.3242255078124999,put,40.08
TSLA,406.9920959472656,470.0,0.10136986301369863,37,0.04,0.3441227697753906,put,74.2
AMZN,247.50999450683594,255.0,0.06027397260273973,22,0.04,0.35040932800292957,call,6.14
AAPL,292.6099853515625,285.0,1.5205479452054795,555,0.04,0.37161883270263674,call,59.9
TSLA,406.9920959472656,550.0,0.5232876712328767,191,0.04,0.3961242028808594,put,165.0
TSLA,406.9920959472656,430.0,0.6,219,0.04,0.4359187268066406,put,67.75
META,595.3900146484375,465.0,0.0821917808219178,30,0.04,0.5006153454589843,call,141.0
META,595.3900146484375,1010.0,0.19726027397260273,72,0.04,1.0000000000000003e-05,put,332.55
AAPL,292.6099853515625,205.0,0.005479452054794521,2,0.04,1.1640666796875,put,0.02
META,595.3900146484375,670.0,2.5178082191780824,919,0.04,0.47550725914001457,call,142.37
NVDA,206.94500732421875,135.0,1.0191780821917809,372,0.04,0.4495294305419921,put,7.1
MSFT,409.6400146484375,245.0,0.10136986301369863,37,0.04,0.6347692773437501,put,0.14
AMZN,247.50999450683594,230.0,2.5178082191780824,919,0.04,0.49850965362548827,call,81.25
META,595.3900146484375,620.0,0.7726027397260274,282,0.04,0.42944143562316894,call,77.6
MSFT,409.6400146484375,575.0,1.6164383561643836,590,0.04,0.3909438957977295,call,33.45
META,595.3900146484375,730.0,0.0821917808219178,30,0.04,0.4776053216552735,put,97.38
META,595.3900146484375,740.0,0.273972602739726,100,0.04,0.4114591325378418,call,10.5
TSLA,406.9920959472656,115.0,1.5205479452054795,555,0.04,0.6416661810302735,put,3.95
TSLA,406.9920959472656,85.0,0.4465753424657534,163,0.04,1.0000000000000003e-05,call,342.25
NVDA,206.94500732421875,390.0,1.2712328767123289,464,0.04,1.0000000000000003e-05,put,162.3
META,595.3900146484375,1400.0,2.0191780821917806,737,0.04,0.4600044844818115,call,29.3
AMZN,247.50999450683594,275.0,1.0986301369863014,401,0.04,0.3023598817443848,put,49.9
MSFT,409.6400146484375,405.0,0.0136986301369863,5,0.04,0.35809968078613286,call,9.93
META,595.3900146484375,590.0,0.5232876712328767,191,0.04,0.3612734771728515,put,63.09
META,595.3900146484375,5.0,0.021917808219178082,8,0.04,8.500004687499999,put,0.01
TSLA,406.9920959472656,130.0,0.4465753424657534,163,0.04,1.0000000000000003e-05,call,228.1
TSLA,406.9920959472656,190.0,1.0191780821917809,372,0.04,0.8139667041015625,call,263.0
TSLA,406.9920959472656,830.0,0.5232876712328767,191,0.04,0.6029092443847659,call,4.93
AMZN,247.50999450683594,150.0,0.021917808219178082,8,0.04,1.125004375,put,0.01
NVDA,206.94500732421875,110.0,0.19726027397260273,72,0.04,0.649417568359375,put,0.26
GOOGL,367.2699890136719,510.0,0.19726027397260273,72,0.04,0.43567458862304687,call,1.2
GOOGL,367.2699890136719,70.0,0.021917808219178082,8,0.04,3.72656318359375,put,0.04
NVDA,206.94500732421875,235.0,2.5178082191780824,919,0.04,0.36014433807373036,put,65.15
META,595.3900146484375,1360.0,1.0191780821917809,372,0.04,0.46939617523193367,call,6.55
NVDA,206.94500732421875,470.0,0.5232876712328767,191,0.04,0.0,call,810.3
TSLA,406.9920959472656,30.0,0.273972602739726,100,0.04,0.500005,put,0.09
GOOGL,367.2699890136719,290.0,0.005479452054794521,2,0.04,0.85937640625,put,0.03
NVDA,206.94500732421875,140.0,0.06027397260273973,22,0.04,0.6904327832031252,put,0.17
META,595.3900146484375,695.0,0.0136986301369863,5,0.04,0.5620160986328125,call,0.33
GOOGL,367.2699890136719,300.0,0.043835616438356165,16,0.04,0.46631393066406257,put,0.29
META,595.3900146484375,1120.0,1.6164383561643836,590,0.04,1.0000000000000003e-05,put,456.0
NVDA,206.94500732421875,660.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,53.68
TSLA,406.9920959472656,460.0,0.5232876712328767,191,0.04,0.4302577726745606,put,91.55
GOOGL,367.2699890136719,375.0,0.273972602739726,100,0.04,0.40677473114013674,call,27.45
AMZN,247.50999450683594,250.0,0.005479452054794521,2,0.04,0.2624585473632813,put,4.1
TSLA,406.9920959472656,460.0,0.19726027397260273,72,0.04,0.5370834866333009,call,21.8
AAPL,292.6099853515625,200.0,0.043835616438356165,16,0.04,0.7226590234375,put,0.03
NVDA,206.94500732421875,230.0,0.3506849315068493,128,0.04,0.48126739440917965,call,15.17
NVDA,206.94500732421875,65.0,0.4465753424657534,163,0.04,0.729494892578125,put,0.15
GOOGL,367.2699890136719,410.0,2.0191780821917806,737,0.04,0.4611870288085938,call,73.18
NVDA,206.94500732421875,400.0,1.0191780821917809,372,0.04,0.5020191400146485,call,6.52
NVDA,206.94500732421875,226.0,0.5232876712328767,191,0.04,0.37875987457275384,put,31.8
META,595.3900146484375,555.0,0.4465753424657534,163,0.04,0.44185433639526367,call,103.4
NVDA,206.94500732421875,100.0,1.6164383561643836,590,0.04,0.7025176232910157,call,119.57
META,595.3900146484375,910.0,0.19726027397260273,72,0.04,0.500005,call,1.66
TSLA,406.9920959472656,440.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,29.15
TSLA,406.9920959472656,230.0,0.4465753424657534,163,0.04,0.82968309967041,call,171.2
MSFT,409.6400146484375,360.0,2.0191780821917806,737,0.04,0.43182941223144533,call,123.4
META,595.3900146484375,780.0,0.3506849315068493,128,0.04,0.4618584088134766,put,133.95
GOOGL,367.2699890136719,415.0,0.10136986301369863,37,0.04,0.24243921630859372,put,53.34
GOOGL,367.2699890136719,415.0,0.273972602739726,100,0.04,0.2964242721557617,put,53.2
AMZN,247.50999450683594,110.0,1.5205479452054795,555,0.04,0.6637301693725587,call,152.86
TSLA,406.9920959472656,355.0,0.06027397260273973,22,0.04,0.4864553308105469,put,2.81
AMZN,247.50999450683594,225.0,1.0191780821917809,372,0.04,0.3350896569824219,put,21.16
MSFT,409.6400146484375,510.0,0.043835616438356165,16,0.04,0.43555251953125,call,0.2
MSFT,409.6400146484375,355.0,0.06027397260273973,22,0.04,0.5677533459472657,call,59.05
AAPL,292.6099853515625,50.0,0.021917808219178082,8,0.04,0.500005,put,0.01
AMZN,247.50999450683594,270.0,1.6164383561643836,590,0.04,0.44577580596923827,call,47.1
TSLA,406.9920959472656,300.0,1.2712328767123289,464,0.04,0.6449544171905518,call,162.4
META,595.3900146484375,1120.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,337.61
NVDA,206.94500732421875,285.0,0.06027397260273973,22,0.04,1.0000000000000003e-05,put,69.39
META,595.3900146484375,840.0,2.0191780821917806,737,0.04,0.45782249946594245,call,79.43
META,595.3900146484375,340.0,1.6164383561643836,590,0.04,0.5449111671447755,call,331.0
NVDA,206.94500732421875,350.0,0.6,219,0.04,0.49182637084960945,call,3.9
TSLA,406.9920959472656,325.0,0.10136986301369863,37,0.04,0.5157519128417969,put,2.52
MSFT,409.6400146484375,310.0,1.6164383561643836,590,0.04,0.3259649923706054,put,20.0
META,595.3900146484375,670.0,0.043835616438356165,16,0.04,0.3826355682373046,call,1.86
MSFT,409.6400146484375,525.0,0.021917808219178082,8,0.04,0.6181678808593751,call,0.05
TSLA,406.9920959472656,250.0,0.5232876712328767,191,0.04,0.5494429821777345,put,6.5
META,595.3900146484375,1190.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,488.05
MSFT,409.6400146484375,435.0,0.03287671232876712,12,0.04,0.34448897705078124,call,2.65
META,595.3900146484375,1170.0,1.6164383561643836,590,0.04,0.4502923623657227,call,21.85
META,595.3900146484375,1420.0,1.2712328767123289,464,0.04,0.48093170440673827,call,9.45
MSFT,409.6400146484375,680.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,142.35
TSLA,406.9920959472656,382.5,0.005479452054794521,2,0.04,0.9636234106445312,call,36.02
TSLA,406.9920959472656,370.0,1.5205479452054795,555,0.04,0.6087075262451174,call,132.67
MSFT,409.6400146484375,665.0,2.5178082191780824,919,0.04,0.3935454933166504,call,46.3
GOOGL,367.2699890136719,100.0,0.005479452054794521,2,0.04,7.347657065429686,call,263.42
TSLA,406.9920959472656,300.0,1.6164383561643836,590,0.04,0.47652195846557616,put,40.5
TSLA,406.9920959472656,450.0,0.005479452054794521,2,0.04,0.63867548828125,call,0.85
MSFT,409.6400146484375,425.0,0.10136986301369863,37,0.04,0.27115597015380855,put,23.45
META,595.3900146484375,1170.0,0.7726027397260274,282,0.04,0.4610954769897462,call,7.55
AAPL,292.6099853515625,420.0,0.6,219,0.04,0.2954172021484375,call,1.94
MSFT,409.6400146484375,530.0,0.273972602739726,100,0.04,0.3853821228027343,call,4.35
META,595.3900146484375,940.0,1.0191780821917809,372,0.04,1.0000000000000003e-05,put,311.75
TSLA,406.9920959472656,482.5,0.021917808219178082,8,0.04,0.6276892700195313,call,1.0
TSLA,406.9920959472656,590.0,0.4465753424657534,163,0.04,0.4337214831542969,put,201.5
MSFT,409.6400146484375,430.0,0.273972602739726,100,0.04,0.31476515319824216,put,37.18
TSLA,406.9920959472656,600.0,0.3506849315068493,128,0.04,0.5584760949707033,call,10.2
META,595.3900146484375,580.0,0.6,219,0.04,0.35631442031860344,put,58.97
META,595.3900146484375,585.0,0.005479452054794521,2,0.04,0.3695131408691406,call,15.45
META,595.3900146484375,400.0,0.005479452054794521,2,0.04,1.607423837890625,put,0.25
TSLA,406.9920959472656,10.0,1.0191780821917809,372,0.04,1.2421912890624998,put,0.04
GOOGL,367.2699890136719,770.0,0.5232876712328767,191,0.04,0.45703667968750006,call,0.61
TSLA,406.9920959472656,310.0,2.5178082191780824,919,0.04,0.45821159469604505,put,59.9
AAPL,292.6099853515625,500.0,0.5232876712328767,191,0.04,0.33264827514648443,call,0.21
TSLA,406.9920959472656,525.0,0.10136986301369863,37,0.04,1.0000000000000003e-05,put,115.5
MSFT,409.6400146484375,320.0,1.6164383561643836,590,0.04,0.45059753509521483,call,133.25
AAPL,292.6099853515625,290.0,0.019178082191780823,7,0.04,0.1859212268066406,put,2.06
GOOGL,367.2699890136719,335.0,0.3506849315068493,128,0.04,0.33469293243408205,put,15.65
META,595.3900146484375,835.0,0.10136986301369863,37,0.04,0.4968312036132813,call,1.77
GOOGL,367.2699890136719,70.0,0.6,219,0.04,1.4176054510498048,call,309.62
META,595.3900146484375,550.0,0.03287671232876712,12,0.04,0.41974457214355465,call,42.7
AAPL,292.6099853515625,180.0,1.6164383561643836,590,0.04,0.3099434240722656,put,4.08
NVDA,206.94500732421875,134.0,0.021917808219178082,8,0.04,2.1762740905761717,call,74.04
AAPL,292.6099853515625,385.0,0.6,219,0.04,0.2921213366699218,call,4.8
GOOGL,367.2699890136719,165.0,0.19726027397260273,72,0.04,1.2197304638671875,call,199.11
AAPL,292.6099853515625,390.0,1.2712328767123289,464,0.04,0.306723851776123,call,14.65
TSLA,406.9920959472656,495.0,0.06027397260273973,22,0.04,1.0000000000000003e-05,put,94.45
AAPL,292.6099853515625,265.0,0.10136986301369863,37,0.04,0.49042257629394537,call,35.85
TSLA,406.9920959472656,270.0,0.3506849315068493,128,0.04,0.5401046966552736,put,5.62
AMZN,247.50999450683594,170.0,0.273972602739726,100,0.04,0.45203184692382814,put,1.17
NVDA,206.94500732421875,175.0,0.4465753424657534,163,0.04,0.564579549560547,call,47.9
MSFT,409.6400146484375,460.0,0.0821917808219178,30,0.04,0.28089098022460934,put,50.22
TSLA,406.9920959472656,380.0,0.6,219,0.04,0.5722241264343262,call,85.07
TSLA,406.9920959472656,480.0,0.043835616438356165,16,0.04,0.551762294921875,call,2.24
MSFT,409.6400146484375,625.0,1.2712328767123289,464,0.04,0.38400884552001957,call,17.85
GOOGL,367.2699890136719,395.0,0.19726027397260273,72,0.04,0.31119463226318356,put,38.45
MSFT,409.6400146484375,465.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,54.93
META,595.3900146484375,587.5,0.005479452054794521,2,0.04,0.3807434973144531,put,5.6
META,595.3900146484375,560.0,0.021917808219178082,8,0.04,0.37439590454101557,put,2.7
TSLA,406.9920959472656,830.0,1.6164383561643836,590,0.04,0.34256638885498036,put,400.05
GOOGL,367.2699890136719,130.0,0.5232876712328767,191,0.04,0.6054726953125001,put,0.18
AMZN,247.50999450683594,360.0,1.5205479452054795,555,0.04,0.29651582397460935,put,114.0
AAPL,292.6099853515625,350.0,0.5232876712328767,191,0.04,0.2954477194213867,call,7.52
AMZN,247.50999450683594,155.0,2.5178082191780824,919,0.04,0.5529829858398438,call,123.25
META,595.3900146484375,475.0,0.0821917808219178,30,0.04,0.504765694580078,call,149.6
GOOGL,367.2699890136719,620.0,0.3506849315068493,128,0.04,0.43103596313476567,call,0.82
TSLA,406.9920959472656,525.0,0.12054794520547946,44,0.04,0.5629926513671876,call,5.0
NVDA,206.94500732421875,175.0,0.12054794520547946,44,0.04,0.6381872119140625,call,38.42
NVDA,206.94500732421875,250.0,0.6,219,0.04,0.35864899169921877,put,52.9
AMZN,247.50999450683594,320.0,1.0986301369863014,401,0.04,0.3199225723266601,put,61.85
TSLA,406.9920959472656,630.0,2.0191780821917806,737,0.04,0.5815318946838379,call,77.47
MSFT,409.6400146484375,482.5,0.005479452054794521,2,0.04,0.5429733203125001,call,0.02
META,595.3900146484375,25.0,0.021917808219178082,8,0.04,5.375003281249999,put,0.01
NVDA,206.94500732421875,195.0,1.6164383561643836,590,0.04,0.3908447146606445,put,34.11
TSLA,406.9920959472656,630.0,1.5205479452054795,555,0.04,0.3882354878234863,put,225.0
NVDA,206.94500732421875,630.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,54.66
TSLA,406.9920959472656,235.0,0.19726027397260273,72,0.04,0.6685824157714846,put,1.7
META,595.3900146484375,1090.0,2.0191780821917806,737,0.04,0.4541527973937988,call,53.4
MSFT,409.6400146484375,630.0,1.6164383561643836,590,0.04,0.3859466923522949,call,25.7
AAPL,292.6099853515625,260.0,0.10136986301369863,37,0.04,0.26868407104492187,put,1.0
GOOGL,367.2699890136719,195.0,0.6,219,0.04,0.7191800543212892,call,175.58
GOOGL,367.2699890136719,540.0,1.5205479452054795,555,0.04,0.4369257968139648,call,29.88
META,595.3900146484375,105.0,2.5178082191780824,919,0.04,0.5733074896240236,put,2.71
NVDA,206.94500732421875,160.0,2.0191780821917806,737,0.04,0.40703412796020505,put,23.36
AMZN,247.50999450683594,275.0,0.06027397260273973,22,0.04,0.34278000976562495,call,1.26
META,595.3900146484375,580.0,0.005479452054794521,2,0.04,0.37854625366210937,put,3.35
TSLA,406.9920959472656,355.0,0.019178082191780823,7,0.04,0.5730023168945313,put,0.85
TSLA,406.9920959472656,860.0,2.0191780821917806,737,0.04,0.5829433185577392,call,40.84
TSLA,406.9920959472656,420.0,0.10136986301369863,37,0.04,0.4012511047363281,put,28.35
GOOGL,367.2699890136719,470.0,0.005479452054794521,2,0.04,1.1884806201171876,call,0.02
AMZN,247.50999450683594,240.0,2.0191780821917806,737,0.04,0.48413601806640627,call,68.0
NVDA,206.94500732421875,135.0,0.005479452054794521,2,0.04,1.3125034374999998,put,0.01
TSLA,406.9920959472656,145.0,0.3506849315068493,128,0.04,1.0000000000000003e-05,call,207.8
AMZN,247.50999450683594,275.0,0.273972602739726,100,0.04,0.3123237713623046,put,35.65
GOOGL,367.2699890136719,420.0,0.4465753424657534,163,0.04,0.31011126907348635,put,68.42
NVDA,206.94500732421875,214.0,0.5232876712328767,191,0.04,0.5026600027465821,call,26.45
GOOGL,367.2699890136719,40.0,0.021917808219178082,8,0.04,7.872070472412108,call,323.7
META,595.3900146484375,490.0,0.06027397260273973,22,0.04,0.44287666503906253,put,1.1
META,595.3900146484375,595.0,0.12054794520547946,44,0.04,0.367743139038086,call,31.0
GOOGL,367.2699890136719,195.0,0.4465753424657534,163,0.04,0.49597671997070314,put,0.78
TSLA,406.9920959472656,790.0,0.6,219,0.04,0.584568363342285,call,7.7
GOOGL,367.2699890136719,45.0,1.0191780821917809,372,0.04,1.0000000000000003e-05,call,267.0
GOOGL,367.2699890136719,325.0,0.019178082191780823,7,0.04,0.49414568359375005,put,0.34
NVDA,206.94500732421875,75.0,2.0191780821917806,737,0.04,0.49707534179687507,put,2.67
NVDA,206.94500732421875,195.0,0.273972602739726,100,0.04,0.5141955319213867,call,28.2
NVDA,206.94500732421875,620.0,0.021917808219178082,8,0.04,1.0000000000000003e-05,put,74.68
META,595.3900146484375,360.0,0.6,219,0.04,0.5598188549804688,call,264.68
AAPL,292.6099853515625,110.0,0.06027397260273973,22,0.04,2.733157463989258,call,198.21
NVDA,206.94500732421875,55.0,0.005479452054794521,2,0.04,9.009769993896484,call,153.05
MSFT,409.6400146484375,440.0,0.019178082191780823,7,0.04,0.32398136962890617,put,25.5
NVDA,206.94500732421875,80.0,0.19726027397260273,72,0.04,1.6102314410400391,call,139.0
MSFT,409.6400146484375,430.0,1.5205479452054795,555,0.04,0.4012816220092773,call,71.1
META,595.3900146484375,1070.0,1.5205479452054795,555,0.04,0.453054175567627,call,30.11
NVDA,206.94500732421875,440.0,0.19726027397260273,72,0.04,0.6054726953125001,call,0.08
META,595.3900146484375,880.0,1.6164383561643836,590,0.04,0.45111632873535157,call,54.3
META,595.3900146484375,815.0,0.19726027397260273,72,0.04,0.46924358886718753,put,208.2
GOOGL,367.2699890136719,590.0,0.10136986301369863,37,0.04,0.52539537109375,call,0.09
MSFT,409.6400146484375,245.0,0.5232876712328767,191,0.04,0.5734905932617188,call,203.44
META,595.3900146484375,515.0,0.021917808219178082,8,0.04,0.6024209680175783,call,73.76
AMZN,247.50999450683594,290.0,0.0821917808219178,30,0.04,0.3498600170898437,call,0.73
MSFT,409.6400146484375,330.0,0.06027397260273973,22,0.04,0.6284216845703126,call,81.02
TSLA,406.9920959472656,340.0,1.2712328767123289,464,0.04,0.6160164131164552,call,131.46
TSLA,406.9920959472656,420.0,0.5232876712328767,191,0.04,0.4423731300354004,put,57.1
META,595.3900146484375,1030.0,1.6164383561643836,590,0.04,0.4485910243988036,call,35.75
NVDA,206.94500732421875,380.0,0.6,219,0.04,0.4991505163574219,call,2.65
AAPL,292.6099853515625,285.0,0.12054794520547946,44,0.04,0.21088435607910155,put,3.91
TSLA,406.9920959472656,365.0,0.12054794520547946,44,0.04,0.48602808898925787,put,9.75
MSFT,409.6400146484375,640.0,0.3506849315068493,128,0.04,0.3448551843261719,put,214.2
GOOGL,367.2699890136719,365.0,0.019178082191780823,7,0.04,0.2733837310791015,put,4.75
META,595.3900146484375,45.0,0.021917808219178082,8,0.04,8.83789510131836,call,564.28
NVDA,206.94500732421875,32.0,0.5232876712328767,191,0.04,0.500005,put,0.1
MSFT,409.6400146484375,700.0,1.6164383561643836,590,0.04,0.39563592651367196,call,18.0
TSLA,406.9920959472656,495.0,0.10136986301369863,37,0.04,1.0000000000000003e-05,put,92.1
AMZN,247.50999450683594,125.0,1.0191780821917809,372,0.04,0.4334773449707031,put,1.27
TSLA,406.9920959472656,480.0,2.5178082191780824,919,0.04,0.4122144350433349,put,152.0
NVDA,206.94500732421875,350.0,1.2712328767123289,464,0.04,0.5021106918334962,call,13.85
TSLA,406.9920959472656,295.0,0.4465753424657534,163,0.04,0.6770662176513673,call,131.05
AAPL,292.6099853515625,90.0,1.5205479452054795,555,0.04,0.8242205078124999,call,210.45
AMZN,247.50999450683594,200.0,0.10136986301369863,37,0.04,0.415044912109375,put,0.63
NVDA,206.94500732421875,75.0,2.5178082191780824,919,0.04,0.4818167053222656,put,4.0
GOOGL,367.2699890136719,275.0,0.005479452054794521,2,0.04,1.3007847460937496,put,0.01
GOOGL,367.2699890136719,105.0,0.005479452054794521,2,0.04,7.417969477539062,call,258.86
TSLA,406.9920959472656,245.0,0.5232876712328767,191,0.04,0.7641014801025392,call,178.82
GOOGL,367.2699890136719,35.0,1.6164383561643836,590,0.04,0.6894562304687502,put,0.05
TSLA,406.9920959472656,360.0,0.5232876712328767,191,0.04,0.5897105238342286,call,91.15
NVDA,206.94500732421875,1120.0,0.5232876712328767,191,0.04,1.0000000000000003e-05,put,231.27
AMZN,247.50999450683594,252.5,0.019178082191780823,7,0.04,0.37756970092773434,call,4.0
NVDA,206.94500732421875,25.0,0.6,219,0.04,2.0534716632080077,call,184.18
TSLA,406.9920959472656,630.0,0.4465753424657534,163,0.04,1.0000000000000003e-05,put,276.08
